frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,error_ángulo,error_tiempo,error_velocidad_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_aceleracion_angular,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad,error_aceleracion,energia_cinetica,altura_cm,energia_potencial,energia_mecanica,variacion_energia_mecanica,trabajo_calorico
662,293,415,265,322,134.65882815471105,11.039638095238097,122,57,1.0855768434589408,0.8026784422183669,-1.456724729775768,1.0808773841417425,-2.829205425487887,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0315065914746032,0.0315065914746032,0.02,0.3423214996870643,1.4873214415924956,0.1180354428442382,0.8605095050777447,-0.5962152246980232,-2.3172342348535127,1.117083434933544,1.0540702519843377,0.4627099474747382,1.375801087650134,0.2577170726408417,0.35382904113386937,52.06594340284888,52.323660475489724,0.3485209120456574,0.3485209120456574
663,292,416,264,321,136.4734406395618,11.056314285714286,124,57,1.09836497536319,0.7668497144181647,-1.4820568720242429,1.0465461898011232,-2.8251576522609616,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0310876656090503,0.0310876656090503,0.02,0.3361516429560635,1.439153000330292,0.0945464285060376,0.8451391335079163,-0.6369177385163266,-2.327196005532159,1.1294526409722403,1.0672773097541397,0.460357236680761,1.351982800270136,0.23522339380128837,0.35618581132946026,52.41274213713008,52.64796553093137,0.32430505544164845,0.32430505544164845
664,292,418,263,321,138.70832707519762,11.072990476190476,126,58,1.1105604856102156,0.7313127218376624,-1.504391563325204,1.014391642149115,-2.828553882978248,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0305867771357319,0.0305867771357319,0.02,0.3292842853426572,1.3898812925229769,0.072744151152348,0.8279908605145168,-0.6764007028106873,-2.3323824238397206,1.1411472627459476,1.0799737084744836,0.4582060543101297,1.3295941339343231,0.21392731884864408,0.35837910854372623,52.73548582220932,52.94941314105797,0.30144761012659416,0.30144761012659416
665,292,419,263,320,139.20488497175666,11.089666666666666,127,57,1.1221700745294272,0.6961775194273353,-1.5233982847368015,0.9691131151180508,-2.7953195944569607,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0304776710097499,0.0304776710097499,0.02,0.3261396917045874,1.34845690283651,0.0438981360181603,0.8200669978482629,-0.7033312868885386,-2.3434652825850644,1.152647745539177,1.0916924035196771,0.4553348452838807,1.305864139730045,0.19386525542239916,0.36041751417111734,53.035437210279916,53.22930246570232,0.27988932464435123,0.27988932464435123
666,292,418,263,319,137.88400922514546,11.106342857142858,126,56,1.1332019928211932,0.6615370763194447,-1.539723363854641,0.9121538433400608,-2.7264558917357813,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0307696353693316,0.0307696353693316,0.02,0.3268751568959967,1.315287390111438,0.0077867625274512,0.8217638365677722,-0.7179595272868688,-2.361487200422413,1.1639716281905248,1.1024323574518615,0.4519206729860726,1.2813941432945144,0.17505252133811156,0.36230948493228715,53.313840707786056,53.488893229124166,0.2595907634218477,0.2595907634218477
667,293,418,262,317,136.56500283747664,11.123019047619048,125,55,1.1436658053923168,0.6274701998675161,-1.5530041880317125,0.8569046962533936,-2.658542374477169,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0310668223847098,0.0310668223847098,0.02,0.3278168431619574,1.283103886191431,-0.0281634864563988,0.8239555310052478,-0.7290486570264647,-2.37695971903696,1.1747326277770267,1.1125989830076068,0.4487810583028841,1.2586859491963789,0.15748754068871226,0.36406328308457137,53.571912105894675,53.72939964658339,0.24050641745922263,0.24050641745922263
668,293,420,262,315,137.6154061142865,11.139695238095236,127,53,1.1535720252014503,0.5940337406962846,-1.563420340953955,0.8174819447150795,-2.63711910904792,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0308296927423653,0.0308296927423653,0.02,0.3238214238582018,1.241676588412688,-0.053609107020119,0.8138577553520281,-0.749562585601927,-2.377278096305983,1.184401717943816,1.122742332459085,0.4466168983666626,1.239834109936622,0.1411504340342483,0.3656868965813631,53.81082683194759,53.95197726598184,0.2225776193984501,0.2225776193984501
669,292,421,261,313,139.08630414242805,11.156371428571427,129,52,1.1629313372549948,0.5612380157750297,-1.5715287355967962,0.7806052135837861,-2.623886558053221,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0305036553618874,0.0305036553618874,0.02,0.3190720471229694,1.1993821100209685,-0.076906078470909,0.8018826707674922,-0.769646064829304,-2.3734114063642884,1.193434992616882,1.1324276818931074,0.4446718522339188,1.2225204174436477,0.12599524414043703,0.3671879068054339,54.0317004864196,54.157695730560036,0.2057184645781973,0.2057184645781973
670,292,421,261,312,138.7155362603627,11.17304761904762,129,51,1.1717547732872395,0.5291038168963675,-1.5769219483870394,0.7339491969818438,-2.575771058643559,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0305851875103308,0.0305851875103308,0.02,0.318324789869908,1.1657533966361835,-0.1075457628434484,0.7998565441037477,-0.7770654042832916,-2.376778492490787,1.2023399607975704,1.1411695857769086,0.4423577238934257,1.204942397536103,0.11198033962172196,0.3685735230150545,54.235593911665276,54.347574251287,0.18987852072696398,0.18987852072696398
671,292,421,261,310,137.99275343292487,11.189723809523809,129,49,1.180053209875366,0.4976218399505447,-1.5798610798282369,0.6866820786313392,-2.5218018038997148,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0307453875770479,0.0307453875770479,0.02,0.3184561048355092,1.1345340496215632,-0.1392903697204737,0.8000211152659589,-0.779839964562278,-2.379882195094196,1.2107985974524138,1.1493078222983182,0.4401501574500094,1.188500222493786,0.09905099823830622,0.36985051202461,54.423502844421364,54.52255384265967,0.1749795913726686,0.1749795913726686
672,292,420,260,309,137.05838172107534,11.2064,128,49,1.1878373909969269,0.4667841335030471,-1.5811382996450678,0.6397667795100203,-2.465715548083277,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0309549889167186,0.0309549889167186,0.02,0.3191872200711427,1.1051585736453329,-0.1715903066392383,0.8016835628681922,-0.7794547367768756,-2.38282186251326,1.2187923799136455,1.1568824020802082,0.4380949702800972,1.173288024987263,0.08715497091607621,0.3710252167826526,54.59636064956733,54.683515620483405,0.16096177782373644,0.16096177782373644
673,292,421,260,307,137.2953021774598,11.22307619047619,129,47,1.1951170436303842,0.4365297124574795,-1.580274197949629,0.599334787812893,-2.431269677897099,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0309015721574762,0.0309015721574762,0.02,0.3174744878360331,1.071478688129546,-0.1984192632145867,0.7972820251468189,-0.7829921728028102,-2.377556223096448,1.2260186157878603,1.1642154714729078,0.4364236938218091,1.1599709218718668,0.07622327594328392,0.3721034417955192,54.75502146021065,54.831244736153934,0.14772911567052915,0.14772911567052915
674,291,421,260,308,138.57849761056005,11.23975238095238,130,48,1.2019016176368087,0.4068419592659058,-1.578348710489033,0.563795474800059,-2.4166275856442576,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0306154328432839,0.0306154328432839,0.02,0.3135817553095652,1.0340054698850365,-0.2203215513532246,0.7874598400577004,-0.7908888704313326,-2.365808550546733,1.2325170504800926,1.1712861847935248,0.4350327430222549,1.148195916733344,0.06620815192772839,0.3730905865011145,54.900279803639,54.96648795556673,0.13524321941279283,0.13524321941279283
675,291,421,260,307,138.23530663329106,11.256428571428572,130,47,1.2082003153599494,0.3777060313704921,-1.5741398477764847,0.5221230906374342,-2.373226085862206,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0306914404897593,0.0306914404897593,0.02,0.3133110455033362,1.0043281223771643,-0.2489160596361803,0.7866571423145552,-0.7874827054619296,-2.36079699009104,1.2388917558497088,1.17750887487019,0.4335180290404736,1.1366899096825012,0.05706473845345887,0.37399166525434663,55.03287354217711,55.08993828063057,0.12345032506384257,0.12345032506384257
676,291,421,260,307,138.23530663329106,11.273104761904762,130,47,1.21402203498702,0.3491036898015101,-1.5688402969747284,0.4825845560652507,-2.337163244273253,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0306914404897593,0.0306914404897593,0.02,0.312387089802485,0.97387786940648,-0.2756704898034599,0.7842344508280612,-0.7846058461466672,-2.35307474780279,1.2447134754767797,1.1833305944972607,0.4321818898239815,1.126345785984069,0.0487493544932116,0.3748113145991919,55.153484943271096,55.202234297764306,0.11229601713373683,0.11229601713373683
677,291,421,260,306,137.8985134075056,11.289780952380951,130,46,1.21937551929838,0.3210256154727613,-1.5621417557881163,0.4426895513942331,-2.296284944249413,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0307663990153527,0.0307663990153527,0.02,0.3122869037670125,0.9455994230067865,-0.3035481920612636,0.7838665723610032,-0.7782751834271131,-2.34600832814912,1.2501419183137328,1.1886091202830271,0.430938035096965,1.1168616889805223,0.04122297831586609,0.3755538292332318,55.26274597167006,55.30396894998592,0.10173465222161582,0.10173465222161582
678,292,421,263,306,135.9779393872403,11.306457142857145,129,43,1.224269320402987,0.2934603746337286,-1.554180877294552,0.3990413703450198,-2.2304459613314718,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0312009485232528,0.0312009485232528,0.02,0.3158240772965432,0.9251085292268152,-0.3381877799593579,0.7925618678639812,-0.7616190094305708,-2.346742745158533,1.25547026892624,1.193068371879734,0.4297016651832921,1.1079207633096038,0.034447596592067344,0.3762231708575583,55.3612395916897,55.39568718828177,0.09171823829584724,0.09171823829584724
679,293,421,264,305,134.40610105199838,11.323133333333333,128,41,1.2287128847833404,0.2664615990503515,-1.5461296350318734,0.3581406460843861,-2.173523288896405,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0315658340946733,0.0315658340946733,0.02,0.318770630155099,0.9040028593605496,-0.3710796612598465,0.7997798467878537,-0.7463497882440197,-2.345909481819727,1.2602787188780138,1.197147050688667,0.4286542738311433,1.1000718564566918,0.02840071350738812,0.3768231275566584,55.44952321996229,55.477923933469675,0.08223674518790602,0.08223674518790602
680,293,421,265,304,133.80956617521784,11.339809523809524,128,39,1.232716162314473,0.2400594750250486,-1.5367119177262083,0.321222542093523,-2.1333800652934927,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0317065573739603,0.0317065573739603,0.02,0.319582854906127,0.8792251848373027,-0.3991062347872054,0.8016789932034755,-0.735032924522733,-2.338390910929684,1.264422719688433,1.2010096049405123,0.4278008509082934,1.0933384855758956,0.023051420619720778,0.3773572672450831,55.52812187511398,55.551173295733705,0.07324936226402912,0.07324936226402912
681,294,421,266,304,132.5631924781536,11.356485714285714,127,38,1.236289875755577,0.2143003491239061,-1.5272088587123611,0.2840833842904788,-2.085395987352031,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0320046659091924,0.0320046659091924,0.02,0.3220357228194035,0.8583717947627132,-0.4297710965149008,0.8076607399575588,-0.7195481187548025,-2.33486959866992,1.2682945416647695,1.2042852098463843,0.4270352849580445,1.087332837412112,0.018369855853851223,0.3778289833133707,55.59753489456251,55.615904750416355,0.06473145468265074,0.06473145468265074
682,293,421,264,303,133.80956617521784,11.373161904761904,128,39,1.239445609838746,0.1892359101843237,-1.517340238261718,0.2532157504653685,-2.0782639032323424,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0317065573739603,0.0317065573739603,0.02,0.3186321449747203,0.8265002001337645,-0.4480283797651168,0.799041104662908,-0.71829913359881,-2.3163813429246263,1.2711521672127062,1.2077390524647855,0.4264652661333582,1.082457103491375,0.014324091881315773,0.3782415161006553,55.65823909421143,55.672563186092745,0.05665843567638973,0.05665843567638973
683,292,421,263,303,135.05924625881784,11.389838095238096,129,40,1.2421955910152591,0.1649046393683014,-1.5070845111741598,0.2227189629766497,-2.072184371545356,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0314131820267158,0.0314131820267158,0.02,0.3153332208180358,0.7955710810043731,-0.4657618022677702,0.7906763358471925,-0.7164081753269672,-2.2977608470213524,1.2736087730419752,1.2107824089885435,0.4259664782474328,1.078239442412576,0.01087741603407582,0.3785979356195297,55.7106862264138,55.721563642447876,0.04900045635513095,0.04900045635513095
684,292,421,262,302,135.05924625881784,11.406514285714286,129,40,1.2445530246171632,0.1413652359793928,-1.4967133390743006,0.1909268221857671,-2.0484401696820216,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0314131820267158,0.0314131820267158,0.02,0.3150151580846497,0.7713955521486922,-0.4886650801899066,0.7897335521198059,-0.7069797869544947,-2.2864468911941067,1.275966206643879,1.2131398425904474,0.4255158077641414,1.0745336777042789,0.007993651977403766,0.37890119870758937,55.75531138982178,55.76330504179918,0.04174139935130228,0.04174139935130228
685,292,421,261,302,135.35878250043476,11.423190476190475,129,41,1.2465321225772945,0.1186780615726976,-1.4862813071100045,0.1606411792399199,-2.030876865596596,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0313436676124481,0.0313436676124481,0.02,0.3140608743755619,0.7467998103238215,-0.5094436871784261,0.7871981195040035,-0.699083187606001,-2.273479426614008,1.2778757901897426,1.2151884549648464,0.4251503881766065,1.07147588159018,0.005633792919461202,0.3791541663698623,55.79253558132524,55.7981693742447,0.03486433244552245,0.03486433244552245
686,291,421,261,302,136.31214179228496,11.439866666666669,130,41,1.2481473162339456,0.096856272957358,-1.47632932622283,0.1320268601283564,-2.025203754084244,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0311244518011044,0.0311244518011044,0.02,0.3116633360643754,0.7201829450861089,-0.5264703991713929,0.7810658803245585,-0.6952634458982714,-2.2573952065473883,1.27927176803505,1.2170228644328411,0.424862569973447,1.069033376090237,0.003752455044476097,0.3793595193613377,55.82275327402085,55.826505729065325,0.02833635482062391,0.02833635482062391
687,291,421,260,302,136.61625086350452,11.456542857142855,130,42,1.249413270825712,0.0759138961367803,-1.4657409534395032,0.1037107187864841,-2.0103134226942627,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0310551684759536,0.0310551684759536,0.02,0.3108096089406313,0.697533114018043,-0.5457053217444823,0.7787858986778846,-0.6869550547616186,-2.244526852117388,1.2804684393016657,1.2183581023497585,0.4246333997939987,1.0670715770024464,0.0023051678506663476,0.3795197788769489,55.84633546174303,55.848640629593696,0.022134900528371304,0.022134900528371304
688,291,421,260,302,136.61625086350452,11.473219047619049,130,42,1.2503447270246233,0.0558554545320801,-1.4560201719974908,0.0763076278844973,-1.9934223680390757,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0310551684759536,0.0310551684759536,0.02,0.3106913419650373,0.6772381384621549,-0.5655272293979945,0.7783454047354432,-0.6776747672620476,-2.234365576732934,1.281399895500577,1.2192895585486696,0.4244640508115028,1.065576687152188,0.0012479327203941074,0.37963730524244366,55.863629466425586,55.86487739914598,0.016236769552286034,0.016236769552286034
689,291,421,260,301,136.31214179228496,11.489895238095238,130,41,1.250955466240193,0.0366234252626014,-1.4467744252645174,0.0499221753731487,-1.97395752703981,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0311244518011044,0.0311244518011044,0.02,0.3113044333620559,0.6592322919867133,-0.5859854414615104,0.7797448347884903,-0.6670295904760271,-2.226519260053008,1.2820799180412974,1.2198310144390885,0.4243496916013676,1.0645161435853432,0.0005365101111861403,0.3797141864041316,55.87494252936797,55.87547903947916,0.010601640333177897,0.010601640333177897
690,294,421,260,301,133.4541119636259,11.506571428571428,127,41,1.2512584607840314,0.0181692901787751,-1.4379153257444313,0.0242476648581786,-1.9193976916200757,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0317910075957468,0.0317910075957468,0.02,0.3179245145701148,0.6540183193190048,-0.6176797389614546,0.7961491382992231,-0.6417661874452082,-2.234064464043654,1.2830494683797782,1.2194674531882843,0.4242843102234555,1.0637813240583152,0.00013204924224021334,0.3797522754454812,55.88054733180256,55.8806793810448,0.0052003415656400875,0.0052003415656400875
691,295,421,260,301,132.5028301584536,11.52324761904762,126,41,1.251264748905929,0.0003770718442321,-1.429212975180972,0.0004996308653382,-1.893747829503357,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0320192457930575,0.0320192457930575,0.02,0.3201924641050614,0.6407620000543551,-0.6400078563658907,0.8017160388150812,-0.6274969363658909,-2.2309290139960534,1.2832839946989865,1.2192455031128715,0.4242640773122083,1.0634725344335585,5.6873270285038845e-08,0.379753065547666,55.88066359533906,55.88066365221233,-1.5728832472916565e-05,-1.5728832472916565e-05
692,296,421,260,302,131.8673575984595,11.53992380952381,125,42,1.2509841947687406,-0.016823634725748,-1.4217779987429802,-0.0221848825648607,-1.875234308219332,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03217354745242,0.03217354745242,0.02,0.3217477064870891,0.6266717782484302,-0.6603190476999262,0.8055178882875934,-0.6162601104553868,-2.2272958870305737,1.2831577422211606,1.2188106473163205,0.4242810325445887,1.0634871106060158,0.00011321387415415762,0.37971779932525584,55.8754741707114,55.87558738458555,-0.005076267626776598,-0.005076267626776598
693,296,421,261,302,131.55227098001768,11.5566,125,41,1.250424251672203,-0.0335773987072761,-1.414045264336135,-0.0441718305354368,-1.8616918330850984,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0322506077281153,0.0322506077281153,0.02,0.3225546829770317,0.6115319672467874,-0.6786867646613397,0.8074737306793726,-0.6065715336567624,-2.2215189950155074,1.2826748594003183,1.2181736439440878,0.4243313318521052,1.063807844279382,0.0004509766815789548,0.37964732399499157,55.86510372586301,55.865554702544586,-0.010032682040964858,-0.010032682040964858
694,297,422,261,302,131.55227098001768,11.573276190476191,125,41,1.249590000283728,-0.0500264967389403,-1.4072190687567427,-0.0658109925518205,-1.8545209360176316,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0322506077281153,0.0322506077281153,0.02,0.3226139603631479,0.5952014239873553,-0.6952544174652362,0.8075825818734037,-0.599636486883339,-2.2148016506301467,1.2818406080118432,1.2173393925556126,0.4244133623309468,1.0644164982289182,0.001001060150388482,0.3795421030072185,55.84962045751221,55.850621517662596,-0.014933184881989803,-0.014933184881989803
695,297,422,261,302,131.55227098001768,11.58995238095238,125,41,1.2484842411121728,-0.0663076602017709,-1.4012473105927288,-0.087229232829143,-1.8491566254612524,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0322506077281153,0.0322506077281153,0.02,0.3226955844411653,0.5790835086805598,-0.7116988290841016,0.8077651132195265,-0.5934821973732023,-2.209012423812255,1.280734848840288,1.2162336333840575,0.4245263157985285,1.0652976050976504,0.0017586823205734052,0.37940223068301404,55.82903824500552,55.83079692732609,-0.019824590336504855,-0.019824590336504855
696,297,422,261,301,131.24404748406687,11.60662857142857,125,40,1.2471064926891335,-0.0826176952707679,-1.3951851481001214,-0.1084308072114083,-1.8400557616513276,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0323263475064219,0.0323263475064219,0.02,0.3235569399384192,0.5644961846060704,-0.7297315751476064,0.8099194042706723,-0.5852657438294491,-2.205104552370794,1.2794328401955557,1.2147801451827116,0.4246693155385319,1.0664571168130117,0.0027302734287413862,0.3792273041754175,55.80329780941269,55.80602808284143,-0.024768844484661656,-0.024768844484661656
697,297,422,261,301,131.24404748406687,11.623304761904762,125,40,1.245454136494697,-0.0990847518080131,-1.389148308973219,-0.1300428387123786,-1.8360597286511489,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0323263475064219,0.0323263475064219,0.02,0.3236854992271424,0.5482862466462717,-0.7464557502622979,0.8102602450791863,-0.5788880638940328,-2.1994085540524053,1.2777804840011189,1.213127788988275,0.4248468375440694,1.0679165902807155,0.003927115216342223,0.37901656262618294,55.772287190442825,55.77621430565917,-0.029813777182262413,-0.029813777182262413
698,297,422,261,301,131.24404748406687,11.639980952380952,125,40,1.2435220287328703,-0.1158602598468318,-1.3848194072437412,-0.1520596944485392,-1.8351107161225864,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0323263475064219,0.0323263475064219,0.02,0.3238403593607908,0.5318204588747499,-0.7635409785684135,0.8106864221945138,-0.5741329850492274,-2.195505829438255,1.2758483762392925,1.2111956812264484,0.4250606723857192,1.0696952868204614,0.005369439924710156,0.37876882914389276,55.73583320852382,55.741202648448535,-0.0350116572106316,-0.0350116572106316
699,297,422,261,301,131.24404748406687,11.656657142857142,125,40,1.2413023225970463,-0.133106307402345,-1.379830324948165,-0.1746941052914217,-1.8341980541548213,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0323263475064219,0.0323263475064219,0.02,0.324024665486343,0.5149430235703409,-0.7811556383750311,0.811208242376085,-0.5686220825720799,-2.19103856732425,1.2736286701034685,1.2089759750906246,0.4253151600791668,1.071831562680453,0.007086915628115026,0.37848247473001495,55.6936961565217,55.70078307214982,-0.040419576298717175,-0.040419576298717175
700,297,422,261,302,131.55227098001768,11.673333333333334,125,41,1.2387850453008882,-0.1509503804092573,-1.3752103243694676,-0.1985786534813537,-1.8390959357438703,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0322506077281153,0.0322506077281153,0.02,0.3234869987833404,0.4960236171574235,-0.7979243779759382,0.8099469478125129,-0.5652633765569547,-2.1851572721819803,1.2710356530290037,1.206534437572773,0.4256214183367642,1.07438531856719,0.009114406938279798,0.378155475492695,55.645578218750074,55.654692625688355,-0.046090446461462875,-0.046090446461462875
701,297,422,261,302,131.55227098001768,11.690009523809524,125,41,1.2359581675233915,-0.1695158004780923,-1.3713160251182277,-0.2230018851988861,-1.841799716433551,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0322506077281153,0.0322506077281153,0.02,0.3237426349435116,0.4779694694089308,-0.8170010703651155,0.8106863161177853,-0.5606297090004424,-2.182002341236013,1.268208775251507,1.2037075597952764,0.4259751197657296,1.0773672585392662,0.011494242644691363,0.37778540220246937,55.59112193409337,55.60261617673807,-0.05207644895028807,-0.05207644895028807
702,297,422,261,303,131.8673575984595,11.706685714285712,125,42,1.2328079793814029,-0.188903343751501,-1.367096804230678,-0.2491018478202391,-1.849810603539901,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03217354745242,0.03217354745242,0.02,0.3232740077709704,0.4576446717904396,-0.8354513592934418,0.8096371136753325,-0.5574596905553454,-2.1767339179060103,1.264981526833823,1.2006344319289828,0.4263975150317158,1.080883617778739,0.014273789312199104,0.3773694470814391,55.52991413803377,55.544187927345966,-0.058428249392100895,-0.058428249392100895
703,297,422,261,303,131.8673575984595,11.723361904761903,125,42,1.229319692075591,-0.2091777082297018,-1.3636032912054628,-0.2758371165275232,-1.8558466041181871,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03217354745242,0.03217354745242,0.02,0.3236209671824455,0.4380642261351891,-0.8564196425945928,0.8106385610087596,-0.5529647301967031,-2.174241852214222,1.2614932395280112,1.197146144623171,0.426878563056037,1.084926722672541,0.01750212544809211,0.3769044797096177,55.46149418927025,55.47899631471834,-0.06519161262762907,-0.06519161262762907
704,298,423,261,303,131.8673575984595,11.740038095238097,125,42,1.2254770884519428,-0.2304245462495721,-1.3588030518251348,-0.303854760397551,-1.8618332746994095,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03217354745242,0.03217354745242,0.02,0.3240220298500709,0.4176195134505697,-0.8784686059497139,0.8117947090936956,-0.5470083427314393,-2.1705977609188305,1.2576506359043629,1.1933035409995227,0.427434590687714,1.0895997742371473,0.02123818860572848,0.37638697572301705,55.38534347764196,55.40658166624769,-0.07241464847064805,-0.07241464847064805
705,298,424,261,304,133.13526955694348,11.756714285714285,126,43,1.221263438490842,-0.2526746121734104,-1.3543316164745989,-0.3363990260190315,-1.8880925417232388,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0318671431036886,0.0318671431036886,0.02,0.3214451206015822,0.3902156290297541,-0.895564853376575,0.8055356563809767,-0.5487959600936222,-2.159867272855576,1.2531305815945308,1.1893962953871533,0.4281432676121981,1.0951826943230736,0.02553778385479335,0.37581311277419976,55.3008995447235,55.326437328578294,-0.08014433766939533,-0.08014433766939533
706,298,424,261,305,133.46160496562297,11.773390476190476,126,44,1.2166613507201829,-0.2759675704849823,-1.3497960965606897,-0.3683107487538942,-1.9031013567503432,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0317892227372217,0.0317892227372217,0.02,0.3212061478374203,0.3664447251898582,-0.9183798661598228,0.8051240250555319,-0.5446720715051577,-2.1549201216162217,1.2484505734574043,1.184872127982961,0.4289088906334491,1.101408583501387,0.03046323998375348,0.3751787247837298,55.20754935192585,55.2380125919096,-0.0884247366686921,-0.0884247366686921
707,298,423,261,306,132.85330255586422,11.790066666666666,125,45,1.211653812954706,-0.3002806769703505,-1.3441722010653785,-0.3989327962922171,-1.905568971289509,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0319347777247409,0.0319347777247409,0.02,0.3232499749112578,0.3462192728521651,-0.9467806267928662,0.8104075881427569,-0.5337646129226216,-2.1545797892081358,1.2435885906794468,1.179719035229965,0.4297106414749718,1.1082417583740811,0.0360673939847088,0.3744794199384577,55.10464664394405,55.14071403792876,-0.09729855398084197,-0.09729855398084197
708,298,423,261,307,133.19534526401438,11.806742857142858,125,46,1.2062241388147266,-0.3255943944590448,-1.3381981881036942,-0.4336765778600016,-1.923620359720898,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0318527699200726,0.0318527699200726,0.02,0.3231223162902004,0.320650238121356,-0.9718390270394456,0.8102808755990177,-0.5279173125046764,-2.148479063702712,1.2380769087347991,1.174371368894654,0.4306916734469366,1.1161723506860306,0.04240468388126084,0.37371055315021545,54.99150789605421,55.03391257993547,-0.1068014579932921,-0.1068014579932921
709,295,421,261,308,134.48048185517482,11.823419047619048,126,47,1.2003561656985875,-0.3518773142173628,-1.3316459551276418,-0.473206307698557,-1.9573144616842808,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031548375114303,0.031548375114303,0.02,0.320894543556681,0.2899117728959992,-0.9936664013307248,0.8049227445672692,-0.5267232105603726,-2.136568699694911,1.2319045408128908,1.1688077905842846,0.4318990296138451,1.1253715592278222,0.04952705770432988,0.37286723450032594,54.867413556722965,54.9169406144273,-0.11697196550817068,-0.11697196550817068
