frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad_angular,error_aceleracion_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_ángulo,error_tiempo,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,error_aceleración,error_velocidad,error_aceleracion
52,298,293,265,387,122.10241602851272,0.8671619047619048,5,122,0.040684393179782515,0.031170420354587707,,0.038059836339194894,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.0754309676138917,0.005937818745673319,0.3475046231297214,0.8687615870108125,0.7261796666140306,-0.6638388259048551,0.034746574434109195,0.02,,,17.37523174021625,0.4243144029117782,1.0622860032524224
53,298,293,265,387,122.10241602851272,0.8838380952380952,5,122,0.04120504246527939,0.031221116491817268,,0.03812173754758532,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07595161689938859,0.006458468031170193,0.34750474969179623,0.8687618834743221,0.7262306158754097,-0.6637883828917752,0.034746574434109195,0.02,,,17.37523766948644,0.42431456676408524,1.0622874371256952
54,298,293,265,387,122.10241602851272,0.9005142857142857,5,122,0.04172563573196386,0.031217757282621095,,0.03811763587199734,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07647221016607306,0.006979061297854666,0.3475047412992243,0.8687618532886513,0.7262272398810697,-0.6637917253158275,0.034746574434109195,0.02,,,17.375237065773025,0.4243145558987273,1.0622873292078272
55,298,293,265,387,122.10241602851272,0.9171904761904762,5,122,0.04224565832010613,0.031183536125035872,,0.03807585101179286,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07699223275421532,0.007499083885996932,0.34750465585330925,0.8687616438457622,0.7261928478316544,-0.6638257755815826,0.034746574434109195,0.02,,,17.37523287691524,0.4243144452770398,1.062286349827403
56,298,293,265,387,122.10241602851272,0.9338666666666666,5,122,0.04276450526025947,0.03111303753061165,,0.03798977052473474,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07751107969436866,0.008017930826150273,0.3475044801225442,0.868761218184014,0.7261219977757001,-0.6638959227144767,0.034746574434109195,0.02,,,17.375224363680278,0.42431421776898176,1.0622843418031076
57,298,293,265,387,122.10241602851272,0.9505428571428572,5,122,0.04328139505315665,0.030995675759111333,,0.03784646896623899,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07802796948726584,0.008534820619047458,0.34750418845865616,0.8687605206920326,0.7260040526764237,-0.664012701158201,0.034746574434109195,0.02,,,17.37521041384065,0.424313840169263,1.0622810200035457
58,298,293,265,387,122.10241602851272,0.9672190476190476,5,122,0.0437954945663567,0.030828354589380574,,0.03764216577547057,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.0785420690004659,0.009048920132247507,0.347503774542747,0.8687595370621486,0.7258359036748746,-0.6641791944961134,0.034746574434109195,0.02,,,17.37519074124297,0.42431330429716196,1.0622763134424975
59,298,293,265,387,122.10241602851272,0.983895238095238,5,122,0.04430544676846818,0.030579658036382518,,0.03733850127568031,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07905202120257737,0.009558872334358988,0.3475031634609287,0.8687581311321939,0.7255859849582399,-0.6644266688854749,0.034746574434109195,0.02,,,17.375162622643877,0.4243125131661141,1.0622694213338666
60,298,293,265,387,122.10241602851272,1.000571428571429,5,122,0.04480963746684259,0.03023416523661435,,0.036916646219958826,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07955621190095179,0.010063063032733396,0.3475023227498513,0.868756236243144,0.725238810736317,-0.6647704802630883,0.034746574434109195,0.02,,,17.37512472486288,0.42431142474767414,1.0622599873342287
61,298,292,264,387,123.14625451064276,1.017247619047619,6,123,0.04530590629594349,0.029759124532036434,,0.03664724723636071,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.0797579544234212,0.01085385816846577,0.3445562222524473,0.8613913743057977,0.7188715690369311,-0.6593533199728582,0.03445204812747772,0.02,,,17.227827486115952,0.4243106913487823,1.062249187807738
62,298,292,264,387,123.14625451064276,1.0339238095238097,6,123,0.04579155729927022,0.02912241881742205,,0.03586316799655788,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08024360542674794,0.011339509171792501,0.3445547093097225,0.8613882439907483,0.718231837436867,-0.6599869998020229,0.03445204812747772,0.02,,,17.227764879814966,0.4243087177829715,1.0622326274561207
63,298,292,264,387,123.14625451064276,1.0506,6,123,0.046263341702578946,0.02829089797111161,,0.03483918121885137,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08071538983005666,0.011811293575101224,0.34455278270553075,0.8613844651817884,0.7173964633821731,-0.6608146674399499,0.03445204812747772,0.02,,,17.227689303635767,0.4243062046136188,1.062211794338196
64,298,292,264,387,123.14625451064276,1.0672761904761905,6,123,0.046717654078590305,0.027243175032091737,,0.033548949661799575,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08116970220606803,0.012265605951112583,0.3445504346119793,0.8613800689687624,0.7163440442560504,-0.6618576941918669,0.03445204812747772,0.02,,,17.227601379375248,0.42430314162904437,1.0621866609751889
65,298,292,264,387,123.14625451064276,1.083952380952381,6,123,0.04714995728904576,0.025923379267745593,,0.03192367061081719,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08160200541652349,0.012697909161568037,0.34454760284230845,0.8613753264592354,0.7150185849523625,-0.6631718264168713,0.03445204812747772,0.02,,,17.22750652918471,0.4242994477086385,1.0621570384150707
66,298,292,264,387,123.14625451064276,1.1006285714285715,6,123,0.04755537550083058,0.024311200592465092,,0.029938332956189955,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.0820074236283083,0.01310332737335286,0.3445443344628508,0.8613702656615282,0.7133998695181667,-0.6647774683332366,0.03445204812747772,0.02,,,17.227405313230562,0.42429518424751334,1.062123356639197
67,298,292,264,387,123.14625451064276,1.1173047619047618,6,123,0.04792855219711952,0.022377814454791,,0.02755744034241633,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08238060032459724,0.0134765040696418,0.34454069150460215,0.8613652901224121,0.7114591974639953,-0.6667035685544133,0.03445204812747772,0.02,,,17.227305802448242,0.42429043216156115,1.0620866332232348
68,298,292,263,387,124.14507642270796,1.1339809523809523,6,124,0.04826382180157563,0.02010468787429549,,0.024958980126091036,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034174860649916546,0.08243868245149218,0.014088961151659085,0.3417650517751759,0.8544315278276386,0.7036347914246474,-0.6634254156760563,0.034174860649916546,0.02,,,17.088630556552772,0.424285675534601,1.0620494799407798
69,298,292,263,387,124.14507642270796,1.1506571428571428,6,124,0.04855555320793599,0.01749388787426475,,0.021717800470808814,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034174860649916546,0.08273041385785254,0.014380692558019444,0.34176105800027473,0.8544275753468931,0.7010160038748142,-0.6660282281262847,0.034174860649916546,0.02,,,17.08855150693786,0.4242804282712324,1.0620112990765176
70,298,292,263,387,124.14507642270796,1.1673333333333331,6,124,0.04879759976113844,0.01451449919260864,,0.018019036115037326,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034174860649916546,0.082972460411055,0.014622739111221895,0.3417571779751132,0.8544254116598973,0.698028855142835,-0.6689998567576178,0.034174860649916546,0.02,,,17.088508233197945,0.42427533045573645,1.0619762847367076
71,298,292,263,387,124.14507642270796,1.1840095238095238,6,124,0.04898425912639582,0.011193165820687866,,0.013895764262213377,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034174860649916546,0.08315911977631237,0.014809398476479274,0.34175370402672345,0.8544246070871054,0.6947005738741348,-0.672314242232759,0.034174860649916546,0.02,,,17.08849214174211,0.4242707661659937,1.0619463400548335
72,298,292,263,387,124.14507642270796,1.2006857142857144,6,124,0.049110210138590876,0.007552744877487674,,0.009376360900169233,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034174860649916546,0.08328507078850741,0.01493534948867433,0.3417509274455137,0.8544257906428755,0.6910545997685151,-0.6759491100135397,0.034174860649916546,0.02,,,17.08851581285751,0.42426711811873624,1.0619246720769995
73,298,291,263,387,124.1974234837422,1.2173619047619046,7,124,0.04917010227063101,0.0035914756506077727,,0.004460520223100822,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034160456538574316,0.08333055880920533,0.015009645732056695,0.3416050904174739,0.854070142951599,0.6868016564855556,-0.67961870518434,0.034160456538574316,0.02,,,17.08140285903198,0.4242647587909019,1.0619152614962477
74,298,291,263,387,124.1974234837422,1.2340380952380952,7,124,0.04915934028756544,-0.0006453502123843494,,-0.0008015083362282202,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034160456538574316,0.08331979682613976,0.014998883748991124,0.3416045823381332,0.8540771385236661,0.682563814463882,-0.6838545148886507,0.034160456538574316,0.02,,,17.08154277047332,0.42426409099341683,1.061919708558457
75,298,291,264,387,123.1990259701756,1.2507142857142857,7,123,0.049074112171330925,-0.005110766536050275,,-0.006296414592023622,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.08351140299980189,0.01463682134285995,0.34437396292932604,0.8610072817875603,0.6836371593226018,-0.6938586923947023,0.034437290828470975,0.02,,,17.220145635751205,0.42426544498017593,1.0619391943064722
76,298,291,264,387,123.1990259701756,1.2673904761904762,7,123,0.04891124674911073,-0.009766344564888852,,-0.01203204137683425,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.0833485375775817,0.014473955920639756,0.344376759487403,0.8610205677052205,0.6789871744099171,-0.6985198635396949,0.034437290828470975,0.02,,,17.22041135410441,0.42426909437329763,1.0619790240225029
77,298,291,264,387,123.1990259701756,1.2840666666666667,7,123,0.04866890475723277,-0.014532215389597907,,-0.017903547811872582,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.08310619558570374,0.014231613928761794,0.3443814352205587,0.8610360272997062,0.6742306550515195,-0.7032950858307153,0.034437290828470975,0.02,,,17.220720545994123,0.42427519600858776,1.0620373060839987
78,298,291,264,387,123.1990259701756,1.3007428571428572,7,123,0.04834668740016152,-0.01932200028125693,,-0.023804516144463127,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.0827839782286325,0.013909396571690547,0.3443879823149886,0.861053222811667,0.6694539643487203,-0.7080979649112342,0.034437290828470975,0.02,,,17.22106445623334,0.42428373968345967,1.0621134365497686
79,298,291,264,387,123.1990259701756,1.3174190476190475,7,123,0.04794551709665711,-0.024056471655033326,,-0.02963733876179244,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.08238280792512809,0.013508226268186138,0.3443962742564305,0.8610720387288293,0.6647360768578277,-0.7128490201678943,0.034437290828470975,0.02,,,17.221440774576585,0.42429456029435897,1.0622062117674462
80,298,291,264,387,123.1990259701756,1.334095238095238,7,123,0.04746840946026618,-0.028610109549427522,,-0.035247376293894905,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034437290828470975,0.08190570028873716,0.013031118631795208,0.34440595687377323,0.8610901475317952,0.6602018041981189,-0.717422023296974,0.034437290828470975,0.02,,,17.221802950635904,0.4243071956552783,1.0623097952679834
81,297,291,264,387,123.14625451064276,1.3507714285714283,6,123,0.04691935047303856,-0.03292472510502637,,-0.040545565774765265,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08137139860051629,0.012467302345560836,0.34456422999921177,0.8614781065933361,0.6562037348933971,-0.72205318510345,0.03445204812747772,0.02,,,17.22956213186672,0.42432113708611,1.0624231182431525
82,297,291,264,387,123.14625451064276,1.367447619047619,6,123,0.046304173847730536,-0.03688951779402706,0.5076444227384305,-0.045428059470381414,0.6234692736263702,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08075622197520826,0.011852125720252814,0.34457539994293945,0.8614955231561837,0.6522612820918519,-0.726040317679906,0.03445204812747772,0.02,1.3691399458946143,-0.35385110041775325,17.229910463123673,0.4243357077398967,1.062538375388187
83,297,291,264,387,123.14625451064276,1.3841238095238095,6,123,0.0456306060735271,-0.04039098588884111,0.5564457810117162,-0.04973998628203007,0.6832330906143932,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.08008265420100483,0.011178557946049376,0.34458631918932686,0.8615102714538132,0.6487816524898126,-0.7295636242674949,0.03445204812747772,0.02,1.4179560524655295,-0.30506449044209705,17.230205429076264,0.42434995134401876,1.0626482488153817
84,297,291,264,387,123.14625451064276,1.4008,6,123,0.044908539564473875,-0.04329924811569864,0.6066347757233362,-0.05332140228575293,0.7447392282348788,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.07936058769195159,0.010456491436996153,0.3445961404632294,0.8615210314152737,0.6458930328107602,-0.7324915290421574,0.03445204812747772,0.02,1.46815580713861,-0.25488625569193746,17.230420628305474,0.42436276267577316,1.0627439970516586
85,297,291,264,387,123.14625451064276,1.4174761904761906,6,123,0.04415113856831403,-0.04541810656583884,0.6587811778507715,-0.055930697105482846,0.8087240795828827,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.07860318669579175,0.009699090440836305,0.34460372552353885,0.8615255988863384,0.6437893444812388,-0.7346255576129166,0.03445204812747772,0.02,1.52030677673711,-0.2027444210355669,17.230511977726767,0.42437265697049975,1.0628133458841218
86,297,291,264,387,123.14625451064276,1.4341523809523808,6,123,0.04337147469053276,-0.04675311660024767,0.712517114493987,-0.05757471196019857,0.8747463420251523,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.07782352281801048,0.008919426563055041,0.3446086905375949,0.8615281910862951,0.6424642644749421,-0.7359704976754375,0.03445204812747772,0.02,1.574045305580282,-0.14901107659230806,17.2305638217259,0.4243791335517511,1.0628582527665338
87,297,291,264,387,123.14625451064276,1.4508285714285714,6,123,0.04258605084921499,-0.047098517040757265,0.7674629754311324,-0.05800005966574939,0.9423701922008418,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.07703809897669271,0.008134002721737268,0.3446099985184051,0.8615254290367735,0.642121479996053,-0.7363185140775675,0.03445204812747772,0.02,1.628988404467906,-0.09406245360564114,17.23050858073547,0.4243808397381443,1.0628658485891034
88,297,291,264,387,123.14625451064276,1.467504761904762,6,123,0.04181370795906047,-0.04631410820458226,0.8229261319111496,-0.05703408956394935,1.0107612258424774,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03445204812747772,0.07626575608653818,0.007361659831582747,0.3446070419649043,0.8615198367892625,0.6428999757252264,-0.7355281921343909,0.03445204812747772,0.02,1.684445968700412,-0.03859370487811287,17.23039673578525,0.4243769830821221,1.0628341303212179
89,295,291,265,387,122.06555615733704,1.4841809523809524,4,122,0.041076089488961735,-0.04423183287285428,0.879673847703413,-0.05399183279483341,1.0713906168451368,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03475706678180953,0.07583315627077127,0.006319022707152205,0.3476489281275865,0.8691379101544277,0.6510660233823188,-0.7395296891280273,0.03475706678180953,0.02,1.7488117578578406,0.010535937548985297,17.382758203088553,0.4243653605181571,1.0627588321369816
90,295,291,265,387,122.06555615733704,1.500857142857143,4,122,0.040397530937930914,-0.040690261483858396,0.936336958743627,-0.04966879398214646,1.1409238799823824,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03475706678180953,0.07515459771974045,0.0056404641561213845,0.34763689864315966,0.8691373453967799,0.654583535802461,-0.7359640587701777,0.03475706678180953,0.02,1.8054743041404069,0.0671996133468471,17.382746907935598,0.4243497909246786,1.062656175330764
91,295,290,265,387,122.10241602851272,1.5175333333333334,5,122,0.039805592502546464,-0.03549602268153467,0.9932409427096494,-0.043341501288182704,1.2112327371200806,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034746574434109195,0.07455216693665566,0.005059018068437268,0.3475161616409195,0.868887444948903,0.6595363006003043,-0.7305283459633736,0.034746574434109195,0.02,1.8621283876585524,0.12435349776074633,17.37774889897806,0.4243293411135355,1.0625372195318117
92,293,290,265,387,122.03687967167956,1.534209523809524,3,122,0.03933148351720027,-0.02843029323892079,1.049417817189794,-0.034695442750287415,1.2796903572056302,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03476523407131862,0.07409671758851888,0.0045662494458816524,0.34768466738749915,0.8693911392064569,0.6669390415360775,-0.7237996280139191,0.03476523407131862,0.02,1.918808956396251,0.18002667798333716,17.38782278412914,0.4243059003708868,1.0624292927842791
93,294,290,265,387,122.06555615733704,1.5508857142857142,4,122,0.039009812445165874,-0.019289241898122124,1.1055642744865404,-0.02354552040147685,1.3490590050901825,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03475706678180953,0.0737668792269754,0.004252745663356344,0.34758555256997536,0.8692643267980626,0.6758818632418286,-0.7144603470380728,0.03475706678180953,0.02,1.974828601284603,0.23629994768847773,17.385286535961253,0.4242833340547817,1.0623758359953988
94,294,290,265,387,122.06555615733704,1.5675619047619047,4,122,0.038879171262869196,-0.007833994369589502,1.1589378638360317,-0.009562608796573896,1.4145890355859427,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03475706678180953,0.07363623804467873,0.004122104481059666,0.3475731230106378,0.8694046042238761,0.6873122516516861,-0.7029802403908652,0.03475706678180953,0.02,2.0283424680599076,0.2895332596121556,17.38809208447752,0.42426724647246555,1.0624415716598865
95,294,290,264,388,124.0644993541666,1.5842380952380952,4,124,0.03898263765263423,0.006204437992763437,1.2117748806495139,0.00769750493346166,1.5033346802853105,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03419705644406649,0.07317969409670072,0.0047855812085677435,0.3419721296732353,0.8556503924517026,0.6901486973392341,-0.6777398213537071,0.03419705644406649,0.02,2.0674252731012164,0.3561244881978113,17.11300784903405,0.4242661240264776,1.0627482775959978
96,294,290,264,388,124.0644993541666,1.6009142857142855,4,124,0.03936775534700944,0.023093865168130917,1.262263285830266,0.028651288202367883,1.5653589571101336,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03419705644406649,0.07356481179107593,0.005170698902942951,0.341992249192462,0.8560226021330828,0.707078363553055,-0.6608906332167931,0.03419705644406649,0.02,2.118285887963349,0.40624068369718325,17.120452042661654,0.4242925430167282,1.063377099133235
97,294,290,264,388,124.0644993541666,1.6175904761904762,4,124,0.04008682892058017,0.043119774543075855,1.309741452335825,0.05349633240951243,1.622617425882052,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03419705644406649,0.07428388536464667,0.005889772476513684,0.3420461571546854,0.856579719985906,0.7272120888524466,-0.640972539766295,0.03419705644406649,0.02,2.166321172321731,0.4531617323499191,17.131594399718118,0.42436332924735065,1.0645161780491637
98,294,290,264,388,124.0644993541666,1.6342666666666668,4,124,0.041196751347395415,0.06655731285870942,1.3544880110533661,0.08257399698174418,1.6749428663744592,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03419705644406649,0.0753938077914619,0.006999694903328926,0.3421506389344051,0.857381106646566,0.7508585907275196,-0.6177439650101009,0.03419705644406649,0.02,2.211869117699932,0.49710690440680017,17.147622132931318,0.4245005218085371,1.0663781816177942
99,293,290,264,388,124.03628501370072,1.650942857142857,3,124,0.04275906999394147,0.09368558417323666,1.3957108444811885,0.11620411820186632,1.7203012303307386,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034204835195206416,0.07696390518914789,0.008554234798735051,0.34240496349857097,0.8586948749882446,0.7784955111703786,-0.5911243428239052,0.034204835195206416,0.02,2.254405719469433,0.537015969492944,17.17389749976489,0.42473222815909184,1.0692315878230505
100,292,289,264,388,124.03628501370072,1.6676190476190476,3,124,0.04483970031827368,0.1247665243031879,1.4328373602321927,0.15475576168639033,1.7579298934188847,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034204835195206416,0.07904453551348009,0.010634865123067265,0.3426805762335768,0.8602180034994684,0.8101276767703415,-0.5605946281639657,0.034204835195206416,0.02,2.293055363731661,0.5726193567327242,17.204360069989367,0.4250940329300688,1.0734062804287763
101,292,289,265,388,123.03657992645928,1.684295238095238,3,123,0.04750811313232493,0.16001333265298737,1.4655995377011393,0.19687493192258398,1.7717209326327172,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03448275862068965,0.08199087175301459,0.013025354511635286,0.3458585070572848,0.8691247191957745,0.851730346767557,-0.5317036814615823,0.03448275862068965,0.02,2.334724256896914,0.5964748185053648,17.38249438391549,0.42560768425591367,1.0791368522722964
102,292,289,265,388,123.03657992645928,1.7009714285714286,3,123,0.05083697880624437,0.19961787307912043,1.493950494889032,0.24560300395849008,1.7890788454338413,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03448275862068965,0.08531973742693402,0.01635422018555472,0.3464306552208891,0.8717178388788563,0.8924791835208987,-0.4932434373626578,0.03448275862068965,0.02,2.3656683337678883,0.6222326560101757,17.434356777577126,0.4263532719445143,1.087097935982807
103,292,289,265,388,123.03657992645928,1.717647619047619,3,123,0.05490106580637081,0.2437059594593235,1.516564496992969,0.299847477595715,1.7928544722601378,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03448275862068965,0.08938382442706046,0.02041830718568116,0.3472142631340687,0.8750053709992391,0.9381344857274609,-0.45072256680881395,0.03448275862068965,0.02,2.3915698679922084,0.6415591259937299,17.500107419984783,0.42737430332990195,1.0976675372152118
104,292,289,265,389,124.03628501370072,1.7343238095238096,3,124,0.05977594709557975,0.2923258340188107,1.5346334445854848,0.3625901046522497,1.7975078584921882,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034204835195206416,0.09398078229078616,0.025571111900373332,0.3455047348901475,0.8722722268366518,0.9833353037991057,-0.3986836357614843,0.034204835195206416,0.02,2.4069056714221366,0.6623612177488329,17.445444536733035,0.428800418984015,1.1116916055386736
